tract,serial_number,repeat_index,num_people,household_income,num_vehicles
5702,184841,5,2,<=0,3
5702,186167,0,2,90000-100000,0
5702,186167,1,2,50000-60000,2
5702,186167,2,2,40000-50000,2
5702,186167,3,2,100000+,1
5702,187735,0,1,<=0,1
5702,187735,1,1,<=0,1
5702,187735,2,1,<=0,0
5702,191073,0,1,<=0,2
5702,191073,1,1,<=0,2
5702,191073,2,1,<=0,1
5702,191073,3,1,<=0,1
5702,191073,4,1,<=0,1
5702,191073,5,1,<=0,1
5702,191073,6,1,<=0,1
5702,191073,7,1,<=0,1
5702,191073,8,1,<=0,2
5702,191528,0,3,100000+,2
5702,193179,0,2,<=0,2
5702,193749,0,2,<=0,0
5702,193749,1,2,50000-60000,2
5702,196691,0,2,<=0,1
5702,196691,1,2,40000-50000,1
5702,196691,2,2,60000-70000,1
5702,198515,0,3,100000+,6
5702,198515,1,3,40000-50000,2
5702,199107,0,1,<=0,1
5702,199107,1,1,<=0,0
5702,199107,2,1,<=0,1
5702,199107,3,1,<=0,1
5702,199107,4,1,<=0,1
5702,199107,5,1,<=0,1
5702,203643,0,3,30000-40000,3
5702,204862,0,1,<=0,2
5702,204862,1,1,<=0,1
5702,204862,2,1,<=0,1
5702,208427,0,1,<=0,1
5702,208427,1,1,<=0,1
5702,209408,0,1,<=0,1
5702,209408,1,1,<=0,1
5702,209408,2,1,<=0,0
5702,209408,3,1,<=0,0
5702,214054,0,4+,50000-60000,1
5702,216007,0,1,<=0,1
5702,216007,1,1,<=0,2
5702,216007,2,1,<=0,1
5702,216007,3,1,<=0,1
5702,216225,0,4+,100000+,2
5702,216225,1,4+,100000+,2
5702,216225,2,4+,40000-50000,4
5702,221361,0,4+,60000-70000,2
5702,221361,1,4+,100000+,2
5702,224039,0,2,<=0,2
5702,225487,0,2,<=0,2
5702,225487,1,2,50000-60000,0
5702,227059,0,2,<=0,2
5702,227059,1,2,20000-30000,2
5702,228544,0,2,90000-100000,3
5702,229382,0,1,<=0,1
5702,229382,1,1,<=0,3
5702,229382,2,1,<=0,1
5702,229382,3,1,<=0,1
5702,229382,4,1,<=0,1
5702,229382,5,1,<=0,1
5702,229382,6,1,<=0,2
5702,229382,7,1,<=0,3
5702,234021,0,1,<=0,1
5702,236622,0,1,<=0,1
5702,236622,1,1,<=0,1
5702,236622,2,1,<=0,0
5702,241143,0,2,10000-20000,0
5702,241143,1,2,100000+,1
5702,241143,2,2,<=0,1
5702,242305,0,1,<=0,1
5702,242704,0,2,50000-60000,1
5702,242704,1,2,100000+,1
5702,242704,2,2,100000+,2
5702,243207,0,3,<=0,2
5702,243207,1,3,60000-70000,1
5702,244732,0,2,<=0,1
5702,244732,1,2,100000+,2
5702,244732,2,2,60000-70000,1
5702,246096,0,2,50000-60000,2
5702,247028,0,2,100000+,1
5702,247028,1,2,<=0,2
5702,247683,0,1,<=0,1
5702,248999,0,4+,100000+,2
5702,248999,1,4+,<=0,3
5702,248999,2,4+,<=0,2
5702,249365,0,1,<=0,1
5702,249887,0,1,<=0,1
5702,249887,1,1,<=0,0
5702,252645,0,1,<=0,0
5702,252645,1,1,<=0,2
5702,252645,2,1,<=0,1
5702,254904,0,2,100000+,2
5702,254904,1,2,30000-40000,2
5702,254904,2,2,<=0,2
5702,255555,0,1,<=0,1
5702,255555,1,1,<=0,0
5702,255555,2,1,<=0,1
5702,255555,3,1,<=0,1
5702,255555,4,1,<=0,1
5702,255860,0,1,<=0,1
5702,255860,1,1,<=0,1
5702,261627,0,1,<=0,1
5702,262516,0,3,100000+,6
5702,263931,0,3,100000+,3
5702,263931,1,3,30000-40000,4
5702,270215,0,2,100000+,3
5702,272665,0,1,<=0,1
5702,272665,1,1,<=0,2
5702,272665,2,1,<=0,0
5702,281618,0,1,<=0,1
5702,281618,1,1,<=0,1
5702,282514,0,1,<=0,1
5702,282514,1,1,<=0,1
5702,282514,2,1,<=0,1
5702,282559,0,2,60000-70000,0
5702,282559,1,2,30000-40000,1
5702,282559,2,2,100000+,0
5702,290122,0,3,100000+,2
5702,290122,1,3,<=0,2
5702,294231,0,1,<=0,2
5702,294231,1,1,<=0,1
5702,294231,2,1,<=0,2
5702,298154,0,2,20000-30000,0
5702,298154,1,2,100000+,1
5702,300523,0,3,10000-20000,4
5702,305981,0,1,<=0,1
5702,305981,1,1,<=0,0
5702,305981,2,1,<=0,1
5702,308544,0,1,<=0,1
5702,308544,1,1,<=0,1
5702,316863,0,1,<=0,1
5702,316863,1,1,<=0,1
5702,317190,0,3,60000-70000,2
5702,317190,1,3,100000+,3
5702,317190,2,3,100000+,2
5702,317726,0,4+,40000-50000,2
5702,319878,0,2,100000+,2
5702,319878,1,2,30000-40000,3
5702,319878,2,2,70000-80000,1
5702,319878,3,2,<=0,1
5702,319878,4,2,50000-60000,2
5702,319878,5,2,100000+,2
5702,320014,0,1,<=0,1
5702,320216,0,1,<=0,1
5702,320216,1,1,<=0,2
5702,321561,0,1,<=0,1
5702,321561,1,1,<=0,1
5702,321844,0,3,100000+,1
5702,321844,1,3,<=0,2
5702,328528,0,4+,100000+,2
5702,329100,0,3,100000+,3
5702,329100,1,3,90000-100000,6
5702,329100,2,3,100000+,2
5702,329100,3,3,30000-40000,6
5702,329100,4,3,30000-40000,2
5702,331848,0,3,80000-90000,3
5702,336189,0,4+,<=0,5
5702,337716,0,1,<=0,1
5702,337716,1,1,<=0,1
5702,337716,2,1,<=0,1
5702,338729,0,4+,60000-70000,2
5702,338729,1,4+,100000+,2
5702,340363,0,1,<=0,1
5702,340363,1,1,<=0,0
5702,340363,2,1,<=0,2
5702,342884,0,2,100000+,2
5702,342884,1,2,70000-80000,2
5702,342898,0,1,<=0,2
5702,342898,1,1,<=0,1
5702,342898,2,1,<=0,1
5702,342898,3,1,<=0,1
5702,342898,4,1,<=0,1
5702,342898,5,1,<=0,0
5702,342898,6,1,<=0,0
5702,342898,7,1,<=0,1
5702,342898,8,1,<=0,1
5702,346359,0,4+,80000-90000,1
5702,353200,0,1,<=0,1
5702,353200,1,1,<=0,1
5702,353286,0,3,100000+,3
5702,353998,0,2,20000-30000,3
5702,353998,1,2,60000-70000,2
5702,353998,2,2,90000-100000,3
5702,358623,0,4+,100000+,2
5702,359793,0,4+,100000+,2
5702,359793,1,4+,<=0,2
5702,360543,0,1,<=0,1
5702,360543,1,1,<=0,1
5702,360543,2,1,<=0,1
5702,360543,3,1,<=0,1
5702,360543,4,1,<=0,1
5702,360543,5,1,<=0,1
5702,360543,6,1,<=0,2
5702,360543,7,1,<=0,1
5702,363520,0,4+,50000-60000,2
5702,363520,1,4+,<=0,4
5702,363520,2,4+,50000-60000,2
5702,364669,0,1,<=0,2
5702,365933,0,2,60000-70000,1
5702,366032,0,3,<=0,3
5702,367122,0,2,100000+,2
5702,367122,1,2,100000+,2
5702,367122,2,2,50000-60000,2
5702,367423,0,2,100000+,1
5702,367423,1,2,50000-60000,2
5702,372621,0,4+,20000-30000,2
5702,372621,1,4+,70000-80000,3
5702,372621,2,4+,100000+,2
5702,381196,0,2,<=0,1
5702,381196,1,2,100000+,1
5702,381196,2,2,<=0,2
5702,383209,0,1,<=0,0
5702,383209,1,1,<=0,1
5702,383209,2,1,<=0,1
5702,392051,0,1,<=0,0
5702,392051,1,1,<=0,1
5702,392051,2,1,<=0,1
5702,397081,0,3,100000+,6
5702,397941,0,1,<=0,1
5702,400980,0,3,30000-40000,3
5702,401647,0,4+,90000-100000,2
5702,401647,1,4+,80000-90000,2
5702,401647,2,4+,<=0,1
5702,401647,3,4+,80000-90000,2
5702,401647,4,4+,50000-60000,3
5702,406273,0,4+,100000+,2
5702,406595,0,2,100000+,1
5702,406595,1,2,<=0,2
5702,408712,0,3,50000-60000,2
5702,413167,0,1,<=0,1
5702,413167,1,1,<=0,0
5702,413167,2,1,<=0,1
5702,413167,3,1,<=0,1
5702,413167,4,1,<=0,0
5702,413167,5,1,<=0,1
5702,416166,0,2,100000+,2
5702,419170,0,1,<=0,1
5702,421506,0,2,<=0,3
5702,421506,1,2,50000-60000,2
5702,421506,2,2,90000-100000,2
5702,422792,0,2,100000+,2
5702,422792,1,2,60000-70000,1
5702,422792,2,2,20000-30000,2
5702,425160,0,4+,80000-90000,2
5702,432248,0,1,<=0,1
5702,432248,1,1,<=0,0
5702,432407,0,2,100000+,1
5702,432407,1,2,<=0,3
5702,439233,0,2,100000+,4
5702,439233,1,2,50000-60000,3
5702,441313,0,1,<=0,1
5702,445166,0,1,<=0,1
5702,445166,1,1,<=0,1
5702,446354,0,2,30000-40000,3
5702,450105,0,4+,100000+,2
5702,450105,1,4+,80000-90000,4
5702,450105,2,4+,80000-90000,1
5702,450105,3,4+,<=0,2
5702,451376,0,2,<=0,2
5702,451376,1,2,100000+,1
5702,451376,2,2,10000-20000,2
5702,453888,0,2,<=0,0
5702,453888,1,2,80000-90000,2
5702,453888,2,2,30000-40000,1
5702,453888,3,2,70000-80000,2
5702,453888,4,2,30000-40000,3
5702,453888,5,2,100000+,2
5702,454592,0,2,80000-90000,1
5702,454592,1,2,100000+,2
5702,457690,0,1,<=0,1
5702,457690,1,1,<=0,1
5702,458908,0,2,100000+,4
5702,458908,1,2,70000-80000,4
5702,463207,0,2,60000-70000,1
5702,464963,0,3,100000+,1
5702,464963,1,3,100000+,2
5702,471835,0,1,<=0,2
5702,471835,1,1,<=0,1
5702,474890,0,2,30000-40000,2
5702,474890,1,2,30000-40000,0
5702,474890,2,2,40000-50000,3
5702,476053,0,3,<=0,1
5702,476053,1,3,100000+,2
5702,476513,0,4+,40000-50000,1
5702,478596,0,1,<=0,1
5702,485050,0,4+,100000+,2
5702,485050,1,4+,100000+,2
5702,486671,0,2,100000+,2
5702,489495,0,1,<=0,1
5702,490673,0,1,<=0,1
5702,490673,1,1,<=0,1
5702,490673,2,1,<=0,1
5702,490706,0,2,100000+,2
5702,490706,1,2,80000-90000,2
5702,490706,2,2,<=0,2
5702,493930,0,1,<=0,1
5702,493930,1,1,<=0,0
5702,493930,2,1,<=0,1
5702,493930,3,1,<=0,1
5702,493930,4,1,<=0,1
5702,496589,0,2,100000+,3
5702,496589,1,2,30000-40000,2
5702,497543,0,2,50000-60000,1
5702,497543,1,2,<=0,2
5702,497543,2,2,<=0,2
5702,499593,0,2,80000-90000,2
5702,499593,1,2,100000+,1
5702,502833,0,1,<=0,2
5702,502833,1,1,<=0,1
5702,502833,2,1,<=0,1
5702,503319,0,2,100000+,2
5702,503319,1,2,<=0,1
5702,503840,0,1,<=0,1
5702,504469,0,3,60000-70000,0
5702,504469,1,3,60000-70000,2
5702,505201,0,1,<=0,2
5702,506802,0,2,30000-40000,3
5702,506802,1,2,100000+,3
5702,506802,2,2,70000-80000,3
5702,509129,0,1,<=0,1
5702,509129,1,1,<=0,1
5702,509479,0,4+,100000+,2
5702,509479,1,4+,0-10000,2
5702,510319,0,2,100000+,1
5702,510319,1,2,<=0,2
5702,512238,0,2,100000+,2
5702,512238,1,2,20000-30000,1
5702,512238,2,2,60000-70000,2
5702,512238,3,2,40000-50000,2
5702,512238,4,2,<=0,2
5702,513251,0,2,100000+,2
5702,515020,0,1,<=0,1
5702,515020,1,1,<=0,0
5702,516133,0,1,<=0,1
5702,516133,1,1,<=0,1
5702,516133,2,1,<=0,1
5702,516762,0,1,<=0,1
5702,518110,0,4+,<=0,2
5702,518110,1,4+,90000-100000,3
5702,519592,0,2,<=0,2
5702,519592,1,2,60000-70000,4
5702,521800,0,2,40000-50000,1
5702,525274,0,2,70000-80000,1
5702,525274,1,2,<=0,1
5702,525274,2,2,20000-30000,2
5702,525274,3,2,70000-80000,2
5702,525274,4,2,100000+,2
5702,525274,5,2,60000-70000,2
5702,527687,0,2,100000+,2
5702,528442,0,4+,80000-90000,3
5702,531179,0,2,60000-70000,3
5702,531179,1,2,90000-100000,2
5702,535887,0,1,<=0,1
5702,535887,1,1,<=0,0
5702,539871,0,2,90000-100000,2
5702,539871,1,2,<=0,1
5702,539871,2,2,100000+,2
5702,541606,0,1,<=0,1
5702,545706,0,3,90000-100000,3
5702,545910,0,3,100000+,4
5702,546469,0,2,40000-50000,1
5702,546469,1,2,100000+,3
5702,546469,2,2,100000+,3
5702,546469,3,2,60000-70000,2
5702,546469,4,2,<=0,2
5702,546469,5,2,20000-30000,2
5702,546469,6,2,100000+,0
5702,547815,0,2,40000-50000,1
5702,550832,0,2,100000+,1
5702,551921,0,3,100000+,6
5702,553457,0,1,<=0,0
5702,553457,1,1,<=0,1
5702,560091,0,3,<=0,2
5702,560091,1,3,90000-100000,6
5702,563015,0,3,30000-40000,6
5702,563015,1,3,10000-20000,5
5702,563718,0,2,<=0,4
5702,563718,1,2,20000-30000,2
5702,563718,2,2,80000-90000,0
5702,564818,0,2,70000-80000,1
5702,564818,1,2,100000+,1
5702,566353,0,4+,80000-90000,0
5702,566353,1,4+,40000-50000,1
5702,566489,0,1,<=0,1
5702,569745,0,3,100000+,2
5702,569745,1,3,80000-90000,6
5702,574278,0,3,100000+,2
5702,575324,0,2,100000+,2
5702,578782,0,1,<=0,1
5702,579627,0,1,<=0,1
5702,581259,0,2,100000+,2
5702,582340,0,1,<=0,0
5702,582340,1,1,<=0,1
5702,591402,0,1,<=0,1
5702,591402,1,1,<=0,1
5702,591402,2,1,<=0,1
5702,591657,0,1,<=0,1
5702,592066,0,3,20000-30000,2
5702,592629,0,4+,80000-90000,3
5702,592629,1,4+,10000-20000,3
5702,593541,0,2,100000+,1
5702,593541,1,2,90000-100000,1
5702,595317,0,4+,100000+,2
5702,595345,0,3,50000-60000,2
5702,595345,1,3,100000+,4
5702,595345,2,3,100000+,2
5702,595345,3,3,<=0,2
5702,595345,4,3,<=0,4
5702,599563,0,2,40000-50000,2
5702,599563,1,2,100000+,2
5702,600551,0,2,90000-100000,2
5702,600551,1,2,<=0,0
5702,600551,2,2,80000-90000,1
5702,602759,0,1,<=0,1
5702,602759,1,1,<=0,1
5702,607258,0,1,<=0,2
5702,608744,0,4+,90000-100000,2
5702,609430,0,4+,100000+,2
5702,610626,0,1,<=0,1
5702,610626,1,1,<=0,1
5702,612991,0,4+,50000-60000,1
5702,612991,1,4+,100000+,3
5702,613880,0,1,<=0,1
5702,613880,1,1,<=0,1
5702,613880,2,1,<=0,1
5702,614376,0,1,<=0,1
5702,615375,0,1,<=0,1
5702,615441,0,2,100000+,0
5702,615830,0,3,10000-20000,2
5702,619575,0,2,40000-50000,0
5702,619575,1,2,<=0,2
5702,619575,2,2,<=0,1
5702,619575,3,2,100000+,0
5702,619575,4,2,70000-80000,1
5702,619575,5,2,20000-30000,2
5702,619848,0,1,<=0,1
5702,619848,1,1,<=0,1
5702,627512,0,2,60000-70000,6
5702,627512,1,2,<=0,3
5702,627512,2,2,<=0,1
5702,627512,3,2,30000-40000,1
5702,628816,0,3,20000-30000,2
5702,628816,1,3,100000+,1
5702,631088,0,1,<=0,2
5702,634731,0,1,<=0,0
5702,634731,1,1,<=0,2
5702,636523,0,1,<=0,2
5702,636523,1,1,<=0,1
5702,643309,0,1,<=0,0
5702,643309,1,1,<=0,0
5702,643309,2,1,<=0,1
5702,646277,0,2,40000-50000,2
5702,646288,0,1,<=0,1
5702,646288,1,1,<=0,1
5702,646288,2,1,<=0,1
5702,651103,0,4+,50000-60000,2
5702,652483,0,1,<=0,1
5702,652483,1,1,<=0,1
5702,652483,2,1,<=0,2
5702,652483,3,1,<=0,1
5702,660346,0,4+,100000+,3
5702,660577,0,2,<=0,2
5702,661565,0,3,70000-80000,2
5702,662110,0,1,<=0,1
5702,662110,1,1,<=0,2
5702,662110,2,1,<=0,1
5702,664681,0,2,100000+,3
5702,664681,1,2,40000-50000,1
5702,668001,0,4+,100000+,1
5702,668001,1,4+,50000-60000,2
5702,670275,0,2,30000-40000,1
5702,670723,0,4+,40000-50000,3
5702,670723,1,4+,0-10000,0
5702,672269,0,4+,50000-60000,3
5702,672269,1,4+,60000-70000,3
5702,673564,0,2,40000-50000,2
5702,677684,0,2,<=0,2
5702,677684,1,2,<=0,1
5702,679484,0,1,<=0,1
5702,679484,1,1,<=0,1
5702,679484,2,1,<=0,1
5702,679484,3,1,<=0,1
5702,679484,4,1,<=0,2
5702,679484,5,1,<=0,1
5702,679484,6,1,<=0,1
5702,679484,7,1,<=0,1
5702,680086,0,1,<=0,1
5702,680086,1,1,<=0,1
5702,680086,2,1,<=0,1
5702,681611,0,2,30000-40000,0
5702,681611,1,2,30000-40000,0
5702,681611,2,2,20000-30000,2
5702,683024,0,2,100000+,1
5702,684474,0,3,100000+,2
5702,685967,0,1,<=0,2
5702,688412,0,2,<=0,1
5702,688412,1,2,<=0,3
5702,688412,2,2,30000-40000,2
5702,689929,0,2,<=0,1
5702,692246,0,2,30000-40000,2
5702,692530,0,2,60000-70000,2
5702,694272,0,3,60000-70000,2
5702,696132,0,2,<=0,2
5702,696446,0,3,<=0,3
5702,699417,0,1,<=0,1
5702,699417,1,1,<=0,2
5702,699417,2,1,<=0,1
5702,703749,0,1,<=0,1
5702,703796,0,1,<=0,1
5702,704643,0,2,90000-100000,1
5702,704643,1,2,60000-70000,3
5702,704643,2,2,50000-60000,2
5702,709398,0,1,<=0,1
5702,709398,1,1,<=0,1
5702,712309,0,2,100000+,2
5702,712352,0,2,60000-70000,3
5702,712352,1,2,100000+,2
5702,713342,0,4+,40000-50000,2
5702,713342,1,4+,40000-50000,3
5702,722943,0,4+,100000+,2
5702,722943,1,4+,80000-90000,2
5702,722943,2,4+,30000-40000,2
5702,725451,0,1,<=0,1
5702,725451,1,1,<=0,2
5702,725451,2,1,<=0,1
5702,727405,0,1,<=0,1
5702,727405,1,1,<=0,0
5702,727405,2,1,<=0,3
5702,728243,0,4+,60000-70000,2
5702,731932,0,3,100000+,2
5702,731932,1,3,100000+,3
5702,733257,0,2,10000-20000,1
5702,733622,0,2,100000+,1
5702,738735,0,2,<=0,2
5702,739990,0,2,50000-60000,2
5702,740321,0,1,<=0,1
5702,740321,1,1,<=0,2
5702,742056,0,2,100000+,2
5702,745045,0,2,20000-30000,3
5702,745045,1,2,20000-30000,1
5702,745045,2,2,<=0,1
5702,745045,3,2,30000-40000,2
5702,745045,4,2,60000-70000,1
5702,745045,5,2,<=0,3
5702,745045,6,2,60000-70000,1
5702,745045,7,2,100000+,2
5702,746694,0,1,<=0,1
5702,748690,0,2,100000+,1
5702,748690,1,2,20000-30000,2
5702,748690,2,2,<=0,4
5702,750415,0,2,100000+,1
5702,750415,1,2,<=0,2
5702,750415,2,2,<=0,0
5702,750415,3,2,20000-30000,2
5702,750415,4,2,<=0,3
5702,751289,0,3,<=0,0
5702,751289,1,3,10000-20000,6
5702,751289,2,3,50000-60000,2
5702,751289,3,3,70000-80000,0
5702,751920,0,1,<=0,1
5702,753920,0,2,40000-50000,2
5702,753920,1,2,50000-60000,2
5702,753937,0,1,<=0,1
5702,755117,0,1,<=0,1
5702,755997,0,1,<=0,1
5702,755997,1,1,<=0,1
5702,755997,2,1,<=0,2
5702,755997,3,1,<=0,1
5702,756816,0,3,30000-40000,2
5702,756816,1,3,100000+,4
5702,757912,0,1,<=0,1
5702,757912,1,1,<=0,2
5702,758519,0,4+,100000+,4
5702,758861,0,4+,40000-50000,1
5702,758861,1,4+,70000-80000,2
5702,760764,0,1,<=0,1
5702,760764,1,1,<=0,0
5702,760764,2,1,<=0,1
5702,761635,0,2,<=0,1
5702,761635,1,2,100000+,0
5702,761635,2,2,100000+,0
5702,763845,0,4+,80000-90000,2
5702,764151,0,2,<=0,2
5702,764151,1,2,100000+,1
5702,764151,2,2,<=0,2
5702,764449,0,2,100000+,1
5702,764449,1,2,100000+,2
5702,764449,2,2,<=0,1
5702,765007,0,2,70000-80000,1
5702,765007,1,2,10000-20000,1
5702,765007,2,2,30000-40000,1
5702,765474,0,4+,40000-50000,4
5702,765474,1,4+,80000-90000,2
5702,765474,2,4+,70000-80000,2
5702,765474,3,4+,100000+,1
5702,768207,0,4+,60000-70000,3
5702,768207,1,4+,60000-70000,3
5702,768509,0,3,10000-20000,2
5702,768509,1,3,30000-40000,2
5702,769668,0,2,10000-20000,1
5702,769668,1,2,100000+,2
5702,770475,0,4+,100000+,2
5702,770475,1,4+,20000-30000,3
5702,772064,0,3,20000-30000,2
5702,772064,1,3,100000+,3
5702,772064,2,3,70000-80000,2
5702,772064,3,3,100000+,3
5702,772064,4,3,100000+,2
5702,772064,5,3,100000+,2
5702,772064,6,3,100000+,2
5702,772064,7,3,100000+,4
5702,773978,0,2,<=0,2
5702,777539,0,1,<=0,0
5702,778215,0,2,20000-30000,2
5702,778215,1,2,40000-50000,0
5702,778215,2,2,100000+,2
5702,785594,0,4+,100000+,2
5702,788967,0,1,<=0,0
5702,789433,0,3,100000+,2
5702,789433,1,3,100000+,6
5702,789433,2,3,90000-100000,3
5702,789472,0,2,100000+,1
5702,789472,1,2,40000-50000,3
5702,789472,2,2,70000-80000,1
5702,789472,3,2,100000+,1
5702,789472,4,2,80000-90000,2
5702,789472,5,2,40000-50000,1
5702,789472,6,2,60000-70000,2
5702,792609,0,1,<=0,1
5702,792609,1,1,<=0,1
5702,792609,2,1,<=0,2
5702,793035,0,1,<=0,1
5702,793035,1,1,<=0,2
5702,793530,0,2,100000+,2
5702,793530,1,2,100000+,2
5702,794179,0,1,<=0,3
5702,794179,1,1,<=0,1
5702,794179,2,1,<=0,1
5702,795387,0,1,<=0,1
5702,795387,1,1,<=0,1
5702,796614,0,3,100000+,2
5702,796614,1,3,100000+,4
5702,796813,0,2,100000+,2
5702,796813,1,2,20000-30000,1
5702,796813,2,2,90000-100000,3
5702,798385,0,1,<=0,0
5702,800786,0,1,<=0,2
5702,801569,0,4+,100000+,2
5702,801569,1,4+,100000+,2
5702,802008,0,2,100000+,2
5702,804905,0,1,<=0,1
5702,804905,1,1,<=0,1
5702,804905,2,1,<=0,1
5702,805196,0,1,<=0,1
5702,805196,1,1,<=0,1
5702,805196,2,1,<=0,2
5702,811623,0,1,<=0,1
5702,815740,0,1,<=0,2
5702,815740,1,1,<=0,0
5702,817574,0,4+,60000-70000,1
5702,817574,1,4+,100000+,1
5702,817574,2,4+,80000-90000,1
5702,817574,3,4+,100000+,1
5702,817574,4,4+,90000-100000,2
5702,817574,5,4+,60000-70000,2
5702,818440,0,1,<=0,1
5702,818440,1,1,<=0,0
5702,818440,2,1,<=0,1
5702,818440,3,1,<=0,1
5702,818440,4,1,<=0,1
5702,822692,0,1,<=0,1
5702,822692,1,1,<=0,1
5702,823936,0,1,<=0,2
5702,825619,0,4+,20000-30000,2
5702,825652,0,3,80000-90000,2
5702,825652,1,3,90000-100000,0
5702,831390,0,1,<=0,1
5702,831390,1,1,<=0,0
5702,831390,2,1,<=0,3
5702,831956,0,1,<=0,1
5702,832037,0,3,100000+,2
5702,832037,1,3,30000-40000,1
5702,833042,0,2,40000-50000,2
5702,834971,0,4+,20000-30000,2
5702,834971,1,4+,<=0,2
5702,834971,2,4+,80000-90000,2
5702,834971,3,4+,20000-30000,3
5702,836890,0,4+,100000+,2
5702,836890,1,4+,50000-60000,3
5702,839179,0,2,20000-30000,2
5702,843903,0,4+,60000-70000,1
5702,843903,1,4+,<=0,3
5702,843903,2,4+,70000-80000,2
5702,844575,0,2,30000-40000,3
5702,847951,0,2,100000+,2
5702,847951,1,2,<=0,1
5702,849589,0,3,<=0,2
5702,849589,1,3,50000-60000,3
5702,851814,0,1,<=0,1
5702,851814,1,1,<=0,2
5702,856902,0,4+,100000+,3
5702,863975,0,4+,100000+,3
5702,863975,1,4+,80000-90000,2
5702,871496,0,2,90000-100000,1
5702,871496,1,2,90000-100000,3
5702,871496,2,2,<=0,2
5702,871496,3,2,<=0,3
5702,871496,4,2,40000-50000,1
5702,871496,5,2,<=0,0
5702,871956,0,3,100000+,1
5702,876963,0,2,60000-70000,4
5702,876963,1,2,<=0,2
5702,876963,2,2,100000+,1
5702,877990,0,4+,20000-30000,4
5702,877990,1,4+,100000+,3
5702,878645,0,2,100000+,1
5702,878645,1,2,100000+,0
5702,879004,0,1,<=0,1
5702,879211,0,1,<=0,0
5702,879211,1,1,<=0,1
5702,879211,2,1,<=0,1
5702,881174,0,3,<=0,2
5702,881174,1,3,<=0,2
5702,882137,0,1,<=0,1
5702,882137,1,1,<=0,1
5702,882137,2,1,<=0,1
5702,887101,0,1,<=0,1
5702,887101,1,1,<=0,1
5702,887905,0,4+,100000+,3
5702,887905,1,4+,50000-60000,3
5702,887905,2,4+,50000-60000,3
5702,887905,3,4+,100000+,2
5702,888393,0,2,100000+,1
5702,888393,1,2,20000-30000,1
5702,888393,2,2,<=0,2
5702,888393,3,2,<=0,2
5702,889066,0,2,50000-60000,2
5702,893560,0,2,10000-20000,2
5702,893560,1,2,100000+,1
5702,893560,2,2,100000+,2
5702,893667,0,3,30000-40000,2
5702,893838,0,2,<=0,2
5702,893838,1,2,60000-70000,2
5702,893838,2,2,<=0,2
5702,897510,0,4+,100000+,2
5702,897510,1,4+,40000-50000,3
5702,898814,0,3,50000-60000,3
5702,898814,1,3,100000+,6
5702,902962,0,2,<=0,2
5702,902962,1,2,<=0,1
5702,902962,2,2,<=0,4
5702,903929,0,4+,10000-20000,3
5702,906069,0,2,<=0,2
5702,906069,1,2,30000-40000,3
5702,909716,0,1,<=0,1
5702,909716,1,1,<=0,1
5702,909716,2,1,<=0,1
5702,909716,3,1,<=0,1
5702,911674,0,1,<=0,1
5702,911674,1,1,<=0,1
5702,911674,2,1,<=0,1
5702,911674,3,1,<=0,1
5702,911674,4,1,<=0,0
5702,913677,0,1,<=0,0
5702,913677,1,1,<=0,1
5702,913887,0,3,<=0,3
5702,913887,1,3,<=0,2
5702,914072,0,1,<=0,2
5702,914072,1,1,<=0,1
5702,914522,0,1,<=0,1
5702,915497,0,1,<=0,1
5702,918566,0,2,<=0,1
5702,918566,1,2,40000-50000,1
5702,920462,0,1,<=0,1
5702,920462,1,1,<=0,1
5702,921408,0,2,<=0,3
5702,921408,1,2,100000+,3
5702,922290,0,1,<=0,1
5702,922290,1,1,<=0,0
5702,922290,2,1,<=0,1
5702,923497,0,3,100000+,2
5702,923497,1,3,60000-70000,1
5702,927634,0,1,<=0,1
5702,927634,1,1,<=0,0
5702,927634,2,1,<=0,1
5702,929271,0,4+,80000-90000,2
5702,929452,0,2,30000-40000,2
5702,929452,1,2,100000+,1
5702,930635,0,2,30000-40000,3
5702,931389,0,2,20000-30000,1
5702,931389,1,2,100000+,2
5702,931902,0,3,100000+,3
5702,931902,1,3,<=0,2
5702,931902,2,3,70000-80000,2
5702,932095,0,2,20000-30000,1
5702,932095,1,2,80000-90000,2
5702,932095,2,2,100000+,2
5702,936542,0,3,70000-80000,2
5702,937063,0,4+,30000-40000,2
5702,937063,1,4+,50000-60000,2
5702,941607,0,1,<=0,1
5702,941607,1,1,<=0,1
5702,946389,0,3,100000+,2
5702,946389,1,3,20000-30000,0
5702,946389,2,3,100000+,2
5702,946389,3,3,90000-100000,2
5702,946389,4,3,90000-100000,1
5702,946389,5,3,10000-20000,0
5702,946389,6,3,30000-40000,1
5702,946389,7,3,<=0,2
5702,946389,8,3,60000-70000,1
5702,946389,9,3,80000-90000,3
5702,947792,0,2,100000+,2
5702,947792,1,2,50000-60000,2
5702,948760,0,2,<=0,0
5702,948936,0,2,90000-100000,1
5702,948936,1,2,60000-70000,1
5702,951730,0,4+,80000-90000,2
5702,951730,1,4+,50000-60000,5
5702,952327,0,2,100000+,3
5702,952327,1,2,30000-40000,2
5702,954121,0,2,100000+,1
5702,957037,0,1,<=0,1
5702,957037,1,1,<=0,2
5702,957037,2,1,<=0,1
5702,959860,0,2,<=0,3
5702,962295,0,2,100000+,2
5702,962295,1,2,100000+,1
5702,962705,0,1,<=0,1
