household_id,building_id,tract,serial_number,repeat_index,persons,income,num_vehicles
42887,142887,5600,385124,9,1,41250,1
42888,142888,5600,385480,0,4,75919,2
42889,142889,5600,385480,1,4,100001,0
42890,142890,5600,385480,2,4,28908,3
42891,142891,5600,385480,3,4,544,0
42892,142892,5600,387320,0,3,57312,2
42893,142893,5600,390645,0,2,19688,2
42894,142894,5600,391132,0,2,25383,2
42895,142895,5600,393165,0,2,34597,1
42896,142896,5600,393165,1,2,90498,1
42897,142897,5600,393165,2,2,23196,0
42898,142898,5600,393984,0,1,21218,1
42899,142899,5600,393984,1,1,20592,0
42900,142900,5600,393984,2,1,16260,1
42901,142901,5600,398224,0,1,18726,0
42902,142902,5600,398405,0,1,29144,1
42903,142903,5600,398405,1,1,21441,1
42904,142904,5600,398405,2,1,31727,1
42905,142905,5600,399737,0,3,41935,3
42906,142906,5600,401942,0,2,12569,2
42907,142907,5600,401942,1,2,51930,2
42908,142908,5600,401942,2,2,14903,3
42909,142909,5600,401942,3,2,75333,1
42910,142910,5600,402665,0,4,67231,2
42911,142911,5600,402665,1,4,10525,0
42912,142912,5600,402665,2,4,22284,4
42913,142913,5600,402665,3,4,11317,2
42914,142914,5600,402665,4,4,94162,4
42915,142915,5600,402665,5,4,72594,0
42916,142916,5600,402665,6,4,100001,5
42917,142917,5600,402665,7,4,9446,2
42918,142918,5600,402665,8,4,31800,2
42919,142919,5600,402665,9,4,138,2
42920,142920,5600,403689,0,2,34881,2
42921,142921,5600,403689,1,2,53096,2
42922,142922,5600,405788,0,3,31950,3
42923,142923,5600,405788,1,3,100001,3
42924,142924,5600,405788,2,3,100001,3
42925,142925,5600,405788,3,3,18497,2
42926,142926,5600,405788,4,3,41054,0
42927,142927,5600,405788,5,3,63865,2
42928,142928,5600,405788,6,3,69448,2
42929,142929,5600,405788,7,3,57359,2
42930,142930,5600,405788,8,3,100001,2
42931,142931,5600,408378,0,4,61862,2
42932,142932,5600,410356,0,1,5122,0
42933,142933,5600,410356,1,1,21571,0
42934,142934,5600,411692,0,2,15626,2
42935,142935,5600,412516,0,2,86110,2
42936,142936,5600,412516,1,2,44405,0
42937,142937,5600,412906,0,1,17251,0
42938,142938,5600,412906,1,1,41250,0
42939,142939,5600,412906,2,1,39126,1
42940,142940,5600,416356,0,4,100001,1
42941,142941,5600,416356,1,4,100001,2
42942,142942,5600,420001,0,2,5673,1
42943,142943,5600,420001,1,2,28987,1
42944,142944,5600,420001,2,2,89891,1
42945,142945,5600,420001,3,2,2327,4
42946,142946,5600,420001,4,2,32387,2
42947,142947,5600,420001,5,2,68316,2
42948,142948,5600,420001,6,2,7548,2
42949,142949,5600,420001,7,2,25377,2
42950,142950,5600,420001,8,2,100001,2
42951,142951,5600,420001,9,2,50273,1
42952,142952,5600,420001,10,2,100001,1
42953,142953,5600,421784,0,4,100001,6
42954,142954,5600,421784,1,4,8533,2
42955,142955,5600,421784,2,4,100001,3
42956,142956,5600,421830,0,2,36465,1
42957,142957,5600,421830,1,2,80902,2
42958,142958,5600,422427,0,1,18008,1
42959,142959,5600,422427,1,1,26633,1
42960,142960,5600,422427,2,1,25617,2
42961,142961,5600,424864,0,3,9290,1
42962,142962,5600,424864,1,3,73070,2
42963,142963,5600,424864,2,3,60866,2
42964,142964,5600,424864,3,3,11188,2
42965,142965,5600,426322,0,3,100001,3
42966,142966,5600,426322,1,3,87568,2
42967,142967,5600,426322,2,3,100001,1
42968,142968,5600,426631,0,2,100001,1
42969,142969,5600,426631,1,2,58135,1
42970,142970,5600,426631,2,2,66561,2
42971,142971,5600,426631,3,2,29047,2
42972,142972,5600,426631,4,2,100001,1
42973,142973,5600,426631,5,2,43177,1
42974,142974,5600,426631,6,2,28030,1
42975,142975,5600,426631,7,2,54097,3
42976,142976,5600,428056,0,2,100001,2
42977,142977,5600,428056,1,2,29486,2
42978,142978,5600,428056,2,2,99028,1
42979,142979,5600,430785,0,1,32844,1
42980,142980,5600,430785,1,1,23532,1
42981,142981,5600,430785,2,1,77162,1
42982,142982,5600,431203,0,3,28709,2
42983,142983,5600,431574,0,4,23941,3
42984,142984,5600,433350,0,2,100001,2
42985,142985,5600,433350,1,2,23798,2
42986,142986,5600,433350,2,2,100001,2
42987,142987,5600,434812,0,2,41799,2
42988,142988,5600,434812,1,2,82722,2
42989,142989,5600,434812,2,2,100001,2
42990,142990,5600,435785,0,2,100001,2
42991,142991,5600,435785,1,2,100001,2
42992,142992,5600,435785,2,2,100001,2
42993,142993,5600,436009,0,3,42549,2
42994,142994,5600,436009,1,3,75422,2
42995,142995,5600,436009,2,3,71537,2
42996,142996,5600,436009,3,3,57976,3
42997,142997,5600,436009,4,3,9664,3
42998,142998,5600,436009,5,3,100001,3
42999,142999,5600,436009,6,3,8440,2
43000,143000,5600,436009,7,3,100001,2
43001,143001,5600,436009,8,3,100001,3
43002,143002,5600,436009,9,3,100001,2
43003,143003,5600,436009,10,3,100001,0
43004,143004,5600,437711,0,4,100001,2
43005,143005,5600,437711,1,4,100001,2
43006,143006,5600,437711,2,4,23263,2
43007,143007,5600,437711,3,4,100001,1
43008,143008,5600,438350,0,1,14079,1
43009,143009,5600,438350,1,1,41250,1
43010,143010,5600,438350,2,1,48951,1
43011,143011,5600,438350,3,1,49403,1
43012,143012,5600,438350,4,1,24987,0
43013,143013,5600,438350,5,1,41250,1
43014,143014,5600,438350,6,1,18343,1
43015,143015,5600,438350,7,1,40607,1
43016,143016,5600,438350,8,1,32459,6
43017,143017,5600,438350,9,1,13383,2
43018,143018,5600,438350,10,1,85681,1
43019,143019,5600,438350,11,1,10546,1
43020,143020,5600,438350,12,1,86502,1
43021,143021,5600,438350,13,1,39864,1
43022,143022,5600,440521,0,4,100001,2
43023,143023,5600,440521,1,4,17570,2
43024,143024,5600,440521,2,4,26028,6
43025,143025,5600,442667,0,3,49965,2
43026,143026,5600,442667,1,3,53981,3
43027,143027,5600,442667,2,3,55439,4
43028,143028,5600,443743,0,1,41250,0
43029,143029,5600,446579,0,1,30024,1
43030,143030,5600,446579,1,1,16449,1
43031,143031,5600,446579,2,1,13143,1
43032,143032,5600,446579,3,1,336,1
43033,143033,5600,448708,0,1,24737,0
43034,143034,5600,448708,1,1,41250,1
43035,143035,5600,448708,2,1,41213,1
43036,143036,5600,448708,3,1,1151,1
43037,143037,5600,448929,0,3,98678,2
43038,143038,5600,448929,1,3,57804,2
43039,143039,5600,449262,0,3,51743,2
43040,143040,5600,449262,1,3,48936,3
43041,143041,5600,449262,2,3,13980,2
43042,143042,5600,449583,0,1,20997,1
43043,143043,5600,449583,1,1,100001,1
43044,143044,5600,451484,0,1,27870,0
43045,143045,5600,451484,1,1,30027,1
43046,143046,5600,451484,2,1,30101,1
43047,143047,5600,454443,0,2,100001,1
43048,143048,5600,454443,1,2,21299,2
43049,143049,5600,454702,0,2,58504,2
43050,143050,5600,454702,1,2,98110,2
43051,143051,5600,454702,2,2,100001,2
43052,143052,5600,458055,0,2,32989,2
43053,143053,5600,458055,1,2,41250,0
43054,143054,5600,458055,2,2,100001,0
43055,143055,5600,460357,0,2,100001,0
43056,143056,5600,460797,0,1,20261,1
43057,143057,5600,460797,1,1,23625,2
43058,143058,5600,460797,2,1,3728,1
43059,143059,5600,460797,3,1,56018,1
43060,143060,5600,460797,4,1,41250,1
43061,143061,5600,462252,0,2,45836,0
43062,143062,5600,462252,1,2,37213,1
43063,143063,5600,465588,0,4,34484,3
43064,143064,5600,465588,1,4,100001,3
43065,143065,5600,465588,2,4,100001,0
43066,143066,5600,465588,3,4,100001,2
43067,143067,5600,465588,4,4,49733,2
43068,143068,5600,465588,5,4,43908,2
43069,143069,5600,465588,6,4,100001,2
43070,143070,5600,465588,7,4,52110,0
43071,143071,5600,465588,8,4,69806,3
43072,143072,5600,465588,9,4,45622,1
43073,143073,5600,465588,10,4,48844,3
43074,143074,5600,465588,11,4,52124,1
43075,143075,5600,465955,0,2,20332,2
43076,143076,5600,465957,0,1,42987,1
43077,143077,5600,465997,0,4,21144,2
43078,143078,5600,465997,1,4,13141,1
43079,143079,5600,467387,0,1,10909,1
43080,143080,5600,467387,1,1,20181,1
43081,143081,5600,467387,2,1,39089,1
43082,143082,5600,467758,0,3,100001,2
43083,143083,5600,467758,1,3,79421,1
43084,143084,5600,467758,2,3,45150,2
43085,143085,5600,467758,3,3,100001,1
43086,143086,5600,467758,4,3,100001,2
43087,143087,5600,467758,5,3,17984,3
43088,143088,5600,467758,6,3,73788,2
43089,143089,5600,469601,0,1,789,1
43090,143090,5600,469601,1,1,13121,1
43091,143091,5600,469601,2,1,81388,1
43092,143092,5600,469601,3,1,688,1
43093,143093,5600,470556,0,2,43972,2
43094,143094,5600,470556,1,2,100001,2
43095,143095,5600,470556,2,2,22256,2
43096,143096,5600,470556,3,2,71366,1
43097,143097,5600,473521,0,2,59976,2
43098,143098,5600,473521,1,2,100001,2
43099,143099,5600,473521,2,2,100001,2
43100,143100,5600,473521,3,2,91060,2
43101,143101,5600,473521,4,2,100001,0
43102,143102,5600,474874,0,3,11806,2
43103,143103,5600,474874,1,3,16822,2
43104,143104,5600,474874,2,3,100001,1
43105,143105,5600,474874,3,3,33514,3
43106,143106,5600,477343,0,1,30669,1
43107,143107,5600,477343,1,1,32589,2
43108,143108,5600,477343,2,1,41250,0
43109,143109,5600,477343,3,1,21645,0
43110,143110,5600,478814,0,2,57439,3
43111,143111,5600,480642,0,2,22398,2
43112,143112,5600,480642,1,2,53117,1
43113,143113,5600,480642,2,2,13115,2
43114,143114,5600,481146,0,3,85391,2
43115,143115,5600,485238,0,1,3908,1
43116,143116,5600,485238,1,1,17391,0
43117,143117,5600,485238,2,1,15657,0
43118,143118,5600,485238,3,1,3137,0
43119,143119,5600,485238,4,1,40287,1
43120,143120,5600,485238,5,1,41250,0
43121,143121,5600,485238,6,1,24720,2
43122,143122,5600,486071,0,1,31121,0
43123,143123,5600,486071,1,1,29030,2
43124,143124,5600,486071,2,1,19308,1
43125,143125,5600,489569,0,2,100001,1
43126,143126,5600,489569,1,2,100001,2
43127,143127,5600,489569,2,2,100001,2
43128,143128,5600,489569,3,2,37320,2
43129,143129,5600,492437,0,1,39837,2
43130,143130,5600,492437,1,1,5064,1
43131,143131,5600,495865,0,2,100001,2
43132,143132,5600,495865,1,2,30109,1
43133,143133,5600,495865,2,2,75102,2
43134,143134,5600,499112,0,1,18678,1
43135,143135,5600,499112,1,1,8863,1
43136,143136,5600,499112,2,1,2844,1
43137,143137,5600,500488,0,1,22690,1
43138,143138,5600,500488,1,1,81808,1
43139,143139,5600,500488,2,1,47071,1
43140,143140,5600,503466,0,1,56965,2
43141,143141,5600,503466,1,1,28074,1
43142,143142,5600,504532,0,2,100001,4
43143,143143,5600,504532,1,2,60712,2
43144,143144,5600,504532,2,2,33798,2
43145,143145,5600,506201,0,2,96718,2
43146,143146,5600,506212,0,2,93392,1
43147,143147,5600,506212,1,2,100001,0
43148,143148,5600,506212,2,2,1262,2
43149,143149,5600,506218,0,2,11342,0
43150,143150,5600,506218,1,2,9246,2
43151,143151,5600,506312,0,3,55440,2
43152,143152,5600,506312,1,3,57696,2
43153,143153,5600,506312,2,3,75334,2
43154,143154,5600,508793,0,3,62919,2
43155,143155,5600,509392,0,1,57243,1
43156,143156,5600,509392,1,1,30732,1
43157,143157,5600,509392,2,1,38426,1
43158,143158,5600,509392,3,1,5374,1
43159,143159,5600,509417,0,1,36786,1
43160,143160,5600,509417,1,1,5783,1
43161,143161,5600,509417,2,1,24088,0
43162,143162,5600,509417,3,1,5473,1
43163,143163,5600,509417,4,1,85910,1
43164,143164,5600,509417,5,1,12268,0
43165,143165,5600,509417,6,1,23571,1
43166,143166,5600,511705,0,2,4358,1
43167,143167,5600,511705,1,2,15758,2
43168,143168,5600,511705,2,2,29864,2
43169,143169,5600,511705,3,2,77862,2
43170,143170,5600,513050,0,4,100001,3
43171,143171,5600,513050,1,4,86470,3
43172,143172,5600,513353,0,1,17874,1
43173,143173,5600,513353,1,1,33603,1
43174,143174,5600,513353,2,1,35001,1
43175,143175,5600,517909,0,4,53213,2
43176,143176,5600,519684,0,2,100001,4
43177,143177,5600,519684,1,2,12800,2
43178,143178,5600,519684,2,2,80973,2
43179,143179,5600,521819,0,4,100001,2
43180,143180,5600,521819,1,4,8327,2
43181,143181,5600,521819,2,4,86584,2
43182,143182,5600,523884,0,2,89866,2
43183,143183,5600,523884,1,2,81920,2
43184,143184,5600,523884,2,2,2872,2
43185,143185,5600,523884,3,2,100001,2
43186,143186,5600,523884,4,2,42440,2
43187,143187,5600,524147,0,2,37500,2
43188,143188,5600,524147,1,2,52068,2
43189,143189,5600,527571,0,2,100001,2
43190,143190,5600,527571,1,2,100001,2
43191,143191,5600,527571,2,2,75057,2
43192,143192,5600,527571,3,2,100001,1
43193,143193,5600,527571,4,2,3602,2
43194,143194,5600,527571,5,2,73429,2
43195,143195,5600,527571,6,2,67546,2
43196,143196,5600,527571,7,2,88853,2
43197,143197,5600,528141,0,2,36740,2
43198,143198,5600,528141,1,2,100001,1
43199,143199,5600,528141,2,2,16315,2
43200,143200,5600,528185,0,2,42892,2
43201,143201,5600,529688,0,1,48923,1
43202,143202,5600,531173,0,3,49471,2
43203,143203,5600,531173,1,3,30753,3
43204,143204,5600,531173,2,3,100001,3
43205,143205,5600,531918,0,1,75090,1
43206,143206,5600,531918,1,1,41250,1
43207,143207,5600,531918,2,1,56000,1
43208,143208,5600,534314,0,3,2141,3
43209,143209,5600,534314,1,3,31468,3
43210,143210,5600,534314,2,3,73731,1
43211,143211,5600,535347,0,1,6640,1
43212,143212,5600,539889,0,3,36044,2
43213,143213,5600,539889,1,3,100001,2
43214,143214,5600,539889,2,3,76677,1
43215,143215,5600,539889,3,3,2512,1
43216,143216,5600,539889,4,3,100001,3
43217,143217,5600,539889,5,3,100001,2
43218,143218,5600,541241,0,2,62190,2
43219,143219,5600,541241,1,2,100001,2
43220,143220,5600,541241,2,2,100001,1
43221,143221,5600,541859,0,1,15605,0
43222,143222,5600,541906,0,2,51180,2
43223,143223,5600,541906,1,2,27699,2
43224,143224,5600,541906,2,2,100001,2
43225,143225,5600,541906,3,2,100001,1
43226,143226,5600,542616,0,3,67503,3
43227,143227,5600,542616,1,3,55227,1
43228,143228,5600,544774,0,4,19372,3
43229,143229,5600,544774,1,4,12118,3
43230,143230,5600,544774,2,4,100001,4
43231,143231,5600,545231,0,3,100001,1
43232,143232,5600,545231,1,3,4036,2
43233,143233,5600,545231,2,3,3905,3
43234,143234,5600,550864,0,2,27797,0
43235,143235,5600,550864,1,2,100001,3
43236,143236,5600,550864,2,2,76538,2
43237,143237,5600,556031,0,3,100001,2
43238,143238,5600,556031,1,3,100001,2
43239,143239,5600,556031,2,3,65793,2
43240,143240,5600,559511,0,2,23559,2
43241,143241,5600,559511,1,2,4450,2
43242,143242,5600,559511,2,2,35002,2
43243,143243,5600,559511,3,2,19706,2
43244,143244,5600,559511,4,2,35420,2
43245,143245,5600,559511,5,2,80279,2
43246,143246,5600,560028,0,1,26449,1
43247,143247,5600,560028,1,1,26618,1
43248,143248,5600,560028,2,1,11315,1
43249,143249,5600,560028,3,1,22741,1
43250,143250,5600,560113,0,2,5050,2
43251,143251,5600,560113,1,2,100001,2
43252,143252,5600,560113,2,2,11124,2
43253,143253,5600,561136,0,2,27488,1
43254,143254,5600,566090,0,4,70963,2
43255,143255,5600,566090,1,4,35105,2
43256,143256,5600,566693,0,2,60558,2
43257,143257,5600,566693,1,2,26340,0
43258,143258,5600,567073,0,1,33652,1
43259,143259,5600,567073,1,1,36148,1
43260,143260,5600,567073,2,1,12839,1
43261,143261,5600,567073,3,1,12154,1
43262,143262,5600,567073,4,1,86900,1
43263,143263,5600,570021,0,2,32318,2
43264,143264,5600,570173,0,2,19835,1
43265,143265,5600,570173,1,2,34916,1
43266,143266,5600,570173,2,2,100001,1
43267,143267,5600,570173,3,2,46062,2
43268,143268,5600,572339,0,1,8764,1
43269,143269,5600,572827,0,1,2670,1
43270,143270,5600,572827,1,1,10590,1
43271,143271,5600,572827,2,1,41250,1
43272,143272,5600,572827,3,1,56139,1
43273,143273,5600,572827,4,1,45879,1
43274,143274,5600,572827,5,1,70075,1
43275,143275,5600,577336,0,3,6724,3
43276,143276,5600,580532,0,1,17250,0
43277,143277,5600,580532,1,1,18324,1
43278,143278,5600,581826,0,1,9213,1
43279,143279,5600,581826,1,1,55265,1
43280,143280,5600,582362,0,1,41250,1
43281,143281,5600,582362,1,1,41250,1
43282,143282,5600,582362,2,1,43352,0
43283,143283,5600,583916,0,1,28046,0
43284,143284,5600,583916,1,1,25167,0
43285,143285,5600,585735,0,2,33611,2
43286,143286,5600,585735,1,2,90484,2
43287,143287,5600,585735,2,2,18278,1
43288,143288,5600,585735,3,2,21275,1
43289,143289,5600,585735,4,2,37104,2
43290,143290,5600,586937,0,2,49874,1
43291,143291,5600,586937,1,2,100001,2
43292,143292,5600,586937,2,2,67873,2
43293,143293,5600,586937,3,2,29644,1
43294,143294,5600,587606,0,1,10741,1
43295,143295,5600,587606,1,1,100001,0
43296,143296,5600,587606,2,1,2612,1
43297,143297,5600,588640,0,2,25334,2
43298,143298,5600,588640,1,2,33467,1
43299,143299,5600,588640,2,2,28928,1
43300,143300,5600,588640,3,2,91236,2
43301,143301,5600,588640,4,2,5292,2
43302,143302,5600,589841,0,4,44314,3
43303,143303,5600,589841,1,4,33006,4
43304,143304,5600,590942,0,1,40142,1
43305,143305,5600,590942,1,1,13803,2
43306,143306,5600,590942,2,1,35685,1
43307,143307,5600,592707,0,2,100001,1
43308,143308,5600,592707,1,2,42187,1
43309,143309,5600,592707,2,2,100001,3
43310,143310,5600,592707,3,2,41260,2
43311,143311,5600,595627,0,3,8029,2
43312,143312,5600,595627,1,3,13426,3
43313,143313,5600,596891,0,1,41050,1
43314,143314,5600,596891,1,1,6131,1
43315,143315,5600,596891,2,1,23056,1
43316,143316,5600,597361,0,3,47647,2
43317,143317,5600,597361,1,3,56282,1
43318,143318,5600,597361,2,3,57737,3
43319,143319,5600,597361,3,3,100001,2
43320,143320,5600,597377,0,3,100001,2
43321,143321,5600,597377,1,3,14554,2
43322,143322,5600,597377,2,3,100001,2
43323,143323,5600,597377,3,3,76603,2
43324,143324,5600,598021,0,1,27258,1
43325,143325,5600,598021,1,1,37632,1
43326,143326,5600,598021,2,1,41250,1
43327,143327,5600,599322,0,1,37592,0
43328,143328,5600,600133,0,2,57334,1
43329,143329,5600,600133,1,2,17506,2
43330,143330,5600,600133,2,2,100001,2
43331,143331,5600,602332,0,2,95128,2
43332,143332,5600,602332,1,2,100001,2
43333,143333,5600,602613,0,1,20884,1
43334,143334,5600,602613,1,1,48856,1
43335,143335,5600,602613,2,1,3103,1
43336,143336,5600,606193,0,1,41250,1
43337,143337,5600,606193,1,1,12869,1
43338,143338,5600,606193,2,1,40925,1
43339,143339,5600,608029,0,1,12689,1
43340,143340,5600,609755,0,2,100001,2
43341,143341,5600,609755,1,2,4958,2
43342,143342,5600,609755,2,2,100001,2
43343,143343,5600,610653,0,2,17932,2
43344,143344,5600,610653,1,2,38837,2
43345,143345,5600,610653,2,2,100001,2
43346,143346,5600,613142,0,2,100001,1
43347,143347,5600,613142,1,2,73681,1
43348,143348,5600,613510,0,4,3037,2
43349,143349,5600,613510,1,4,29809,2
43350,143350,5600,613510,2,4,100001,1
43351,143351,5600,613510,3,4,61710,1
43352,143352,5600,616040,0,2,13393,2
43353,143353,5600,616040,1,2,9904,2
43354,143354,5600,617121,0,2,57480,3
43355,143355,5600,617121,1,2,16601,2
43356,143356,5600,617121,2,2,100001,3
43357,143357,5600,617121,3,2,54933,4
43358,143358,5600,617371,0,1,44448,2
43359,143359,5600,617371,1,1,16030,1
43360,143360,5600,617371,2,1,16698,1
43361,143361,5600,617371,3,1,13122,1
43362,143362,5600,618072,0,3,93179,1
43363,143363,5600,618072,1,3,100001,2
43364,143364,5600,619609,0,1,19971,1
43365,143365,5600,619609,1,1,15165,6
43366,143366,5600,619609,2,1,58520,1
43367,143367,5600,619609,3,1,2256,1
43368,143368,5600,619985,0,2,70397,0
43369,143369,5600,620099,0,4,100001,4
43370,143370,5600,627001,0,2,3424,2
43371,143371,5600,627001,1,2,58479,3
43372,143372,5600,627001,2,2,56300,2
43373,143373,5600,627001,3,2,100001,2
43374,143374,5600,630749,0,2,6581,2
43375,143375,5600,630749,1,2,10976,2
43376,143376,5600,630749,2,2,37385,2
43377,143377,5600,630749,3,2,55858,2
43378,143378,5600,637819,0,2,100001,2
43379,143379,5600,637819,1,2,33341,1
43380,143380,5600,637819,2,2,100001,2
43381,143381,5600,637819,3,2,52957,1
43382,143382,5600,639450,0,3,9318,3
43383,143383,5600,639450,1,3,100001,2
43384,143384,5600,639450,2,3,59430,2
43385,143385,5600,641016,0,2,1381,2
43386,143386,5600,641016,1,2,90718,2
43387,143387,5600,641016,2,2,100001,1
43388,143388,5600,641292,0,1,67964,1
43389,143389,5600,641292,1,1,12149,1
43390,143390,5600,641292,2,1,48895,2
43391,143391,5600,641292,3,1,5220,0
43392,143392,5600,641388,0,4,100001,2
43393,143393,5600,641388,1,4,2085,4
43394,143394,5600,641388,2,4,42375,2
43395,143395,5600,641388,3,4,62555,2
43396,143396,5600,641388,4,4,4408,1
43397,143397,5600,641388,5,4,100001,1
43398,143398,5600,641388,6,4,85458,1
43399,143399,5600,641388,7,4,65974,2
43400,143400,5600,641388,8,4,26514,4
43401,143401,5600,641388,9,4,4389,4
43402,143402,5600,641388,10,4,40083,2
43403,143403,5600,641388,11,4,48191,2
43404,143404,5600,641388,12,4,100001,2
43405,143405,5600,641388,13,4,29364,2
43406,143406,5600,641388,14,4,45337,2
43407,143407,5600,641388,15,4,56174,2
43408,143408,5600,641388,16,4,56224,1
43409,143409,5600,641388,17,4,100001,1
43410,143410,5600,641388,18,4,8508,2
43411,143411,5600,642350,0,1,11325,1
43412,143412,5600,642350,1,1,55848,1
43413,143413,5600,642350,2,1,32965,1
43414,143414,5600,646840,0,4,20547,4
43415,143415,5600,648900,0,3,100001,2
43416,143416,5600,648900,1,3,67115,1
43417,143417,5600,648900,2,3,41058,3
43418,143418,5600,649712,0,2,100001,2
43419,143419,5600,649712,1,2,33056,3
43420,143420,5600,649796,0,1,41250,1
43421,143421,5600,649796,1,1,14389,0
43422,143422,5600,649796,2,1,14272,1
43423,143423,5600,650574,0,2,26579,2
43424,143424,5600,650574,1,2,44732,2
43425,143425,5600,650574,2,2,10733,1
43426,143426,5600,650869,0,2,11103,2
43427,143427,5600,653472,0,2,100001,2
43428,143428,5600,653472,1,2,26901,3
43429,143429,5600,654116,0,1,1293,1
43430,143430,5600,654116,1,1,50986,2
43431,143431,5600,654116,2,1,82034,0
43432,143432,5600,654116,3,1,41250,1
43433,143433,5600,654116,4,1,32474,1
43434,143434,5600,654116,5,1,85404,1
43435,143435,5600,654116,6,1,44654,1
43436,143436,5600,654116,7,1,41250,1
43437,143437,5600,654116,8,1,8579,1
43438,143438,5600,654116,9,1,38433,1
43439,143439,5600,654116,10,1,5649,1
43440,143440,5600,654536,0,2,49802,2
43441,143441,5600,654536,1,2,100001,2
43442,143442,5600,654536,2,2,29275,2
43443,143443,5600,656656,0,2,13699,2
43444,143444,5600,656656,1,2,18341,2
43445,143445,5600,656656,2,2,11166,3
43446,143446,5600,664857,0,2,100001,1
43447,143447,5600,664857,1,2,63351,2
43448,143448,5600,664857,2,2,35842,1
43449,143449,5600,664857,3,2,1732,2
43450,143450,5600,667444,0,2,100001,0
43451,143451,5600,667444,1,2,26370,2
43452,143452,5600,667444,2,2,23752,2
43453,143453,5600,667500,0,4,65389,2
43454,143454,5600,667500,1,4,65412,1
43455,143455,5600,667500,2,4,82253,3
43456,143456,5600,667500,3,4,80314,4
43457,143457,5600,667500,4,4,67757,2
43458,143458,5600,667500,5,4,47356,3
43459,143459,5600,667500,6,4,100001,4
43460,143460,5600,667500,7,4,38438,2
43461,143461,5600,667500,8,4,2913,4
43462,143462,5600,667500,9,4,100001,2
43463,143463,5600,667500,10,4,79991,0
43464,143464,5600,667892,0,1,34750,1
43465,143465,5600,667892,1,1,42926,0
43466,143466,5600,667892,2,1,19692,1
43467,143467,5600,667892,3,1,31511,1
43468,143468,5600,671222,0,1,39087,1
43469,143469,5600,671222,1,1,52543,0
43470,143470,5600,672708,0,1,100001,0
43471,143471,5600,672708,1,1,41250,0
43472,143472,5600,672708,2,1,13234,0
43473,143473,5600,673385,0,2,16507,2
43474,143474,5600,673385,1,2,82282,2
43475,143475,5600,673385,2,2,24619,3
43476,143476,5600,673606,0,2,31893,2
43477,143477,5600,673606,1,2,5137,2
43478,143478,5600,673606,2,2,100001,2
43479,143479,5600,678537,0,3,100001,2
43480,143480,5600,678537,1,3,41978,1
43481,143481,5600,679063,0,3,10136,2
43482,143482,5600,680115,0,1,18797,1
43483,143483,5600,680115,1,1,23115,1
43484,143484,5600,680115,2,1,1084,1
43485,143485,5600,680328,0,4,62634,1
43486,143486,5600,680328,1,4,100001,2
43487,143487,5600,680328,2,4,40280,2
43488,143488,5600,681931,0,2,100001,3
43489,143489,5600,681931,1,2,33839,2
43490,143490,5600,681931,2,2,100001,2
43491,143491,5600,682195,0,2,6191,2
43492,143492,5600,682195,1,2,100001,2
43493,143493,5600,682195,2,2,91192,1
43494,143494,5600,683887,0,2,6883,1
43495,143495,5600,683887,1,2,100001,2
43496,143496,5600,684770,0,2,48324,1
43497,143497,5600,690398,0,4,46514,2
43498,143498,5600,690398,1,4,3161,2
43499,143499,5600,690398,2,4,23177,2
43500,143500,5600,690398,3,4,100001,1
43501,143501,5600,691902,0,2,100001,1
43502,143502,5600,691902,1,2,24776,2
43503,143503,5600,691902,2,2,88589,1
43504,143504,5600,692018,0,2,100001,0
43505,143505,5600,692023,0,4,100001,0
43506,143506,5600,694405,0,2,69222,3
43507,143507,5600,694405,1,2,75798,1
43508,143508,5600,694405,2,2,17726,1
43509,143509,5600,695270,0,2,30583,2
43510,143510,5600,695270,1,2,74177,2
43511,143511,5600,695787,0,4,100001,2
43512,143512,5600,696093,0,4,60552,2
43513,143513,5600,696093,1,4,56426,1
43514,143514,5600,696093,2,4,17819,0
43515,143515,5600,697180,0,4,81139,2
43516,143516,5600,697227,0,2,100001,2
43517,143517,5600,697227,1,2,44318,3
43518,143518,5600,697227,2,2,41542,2
43519,143519,5600,698184,0,2,12149,2
43520,143520,5600,703989,0,1,7847,1
43521,143521,5600,703989,1,1,41250,1
43522,143522,5600,703989,2,1,22053,1
43523,143523,5600,703989,3,1,100001,1
43524,143524,5600,709877,0,4,49744,2
43525,143525,5600,709877,1,4,65460,3
43526,143526,5600,710646,0,2,72422,2
43527,143527,5600,710646,1,2,41066,2
43528,143528,5600,710646,2,2,100001,2
43529,143529,5600,710722,0,2,100001,3
43530,143530,5600,710722,1,2,100001,2
43531,143531,5600,710722,2,2,60132,2
43532,143532,5600,710722,3,2,37081,1
43533,143533,5600,710722,4,2,10202,2
43534,143534,5600,710771,0,1,41250,0
43535,143535,5600,710771,1,1,85800,0
43536,143536,5600,711485,0,2,57842,2
43537,143537,5600,711485,1,2,100001,1
43538,143538,5600,711485,2,2,94448,2
43539,143539,5600,711485,3,2,100001,2
43540,143540,5600,711485,4,2,47695,1
43541,143541,5600,712406,0,1,21198,2
43542,143542,5600,712406,1,1,9786,1
43543,143543,5600,712927,0,4,76784,1
43544,143544,5600,715104,0,1,41250,1
43545,143545,5600,715104,1,1,36543,1
43546,143546,5600,715104,2,1,8798,1
43547,143547,5600,715104,3,1,45499,1
43548,143548,5600,715163,0,2,23897,2
43549,143549,5600,715163,1,2,100001,2
43550,143550,5600,715163,2,2,63475,2
43551,143551,5600,715163,3,2,100001,2
