household_id,building_id,tract,serial_number,repeat_index,persons,income,num_vehicles,,,,
30620,62056,1301,882137,4,1,<=40000,2,,,,
30621,8173,1301,882137,5,1,<=40000,1,,,,
30622,6902,1301,887101,0,1,<=40000,1,,,,
30623,43604,1301,887101,1,1,<=40000,1,,,,
30624,52486,1301,887101,2,1,<=40000,0,,,,
30625,65594,1301,887905,0,4+,<=40000,3,,,,
30626,62565,1301,887905,1,4+,40000+,2,,,,
30627,68313,1301,887905,2,4+,40000+,3,,,,
30628,23209,1301,887905,3,4+,40000+,2,,,,
30629,24422,1301,887905,4,4+,<=40000,2,,,,
30630,74103,1301,887905,5,4+,40000+,5,,,,
30631,54592,1301,887905,6,4+,40000+,3,,,,
30632,76790,1301,888393,0,2,40000+,2,,,,
30633,65836,1301,888393,1,2,<=40000,4,,,,
30634,33517,1301,888393,2,2,40000+,3,,,,
30635,25362,1301,888393,3,2,40000+,0,,,,
30636,13379,1301,888393,4,2,40000+,2,,,,
30637,7969,1301,888393,5,2,<=40000,2,,,,
30638,32763,1301,889066,0,2,40000+,2,,,,
30639,35801,1301,889066,1,2,<=40000,0,,,,
30640,58710,1301,893560,0,2,40000+,2,,,,
30641,71137,1301,893560,1,2,<=40000,1,,,,
30642,22340,1301,893560,2,2,<=40000,3,,,,
30643,57634,1301,893560,3,2,<=40000,2,,,,
30644,26847,1301,893560,4,2,40000+,2,,,,
30645,2514,1301,893667,0,3,40000+,2,,,,
30646,75994,1301,893667,1,3,40000+,3,,,,
30647,63575,1301,893667,2,3,40000+,2,,,,
30648,21006,1301,893838,0,2,40000+,2,,,,
30649,5349,1301,893838,1,2,40000+,2,,,,
30650,52929,1301,893838,2,2,40000+,2,,,,
30651,18107,1301,893838,3,2,40000+,3,,,,
30652,16252,1301,893838,4,2,40000+,1,,,,
30653,50777,1301,895013,0,3,<=40000,2,,,,
30654,15838,1301,897510,0,4+,40000+,1,,,,
30655,19927,1301,897510,1,4+,40000+,3,,,,
30656,52550,1301,897510,2,4+,<=40000,2,,,,
30657,45287,1301,897510,3,4+,40000+,2,,,,
30658,38234,1301,898814,0,3,<=40000,3,,,,
30659,49377,1301,898814,1,3,40000+,3,,,,
30660,51198,1301,898814,2,3,40000+,2,,,,
30661,9749,1301,898814,3,3,<=40000,3,,,,
30662,60746,1301,898814,4,3,<=40000,3,,,,
30663,14290,1301,899533,0,1,<=40000,1,,,,
30664,67603,1301,902962,0,2,<=40000,2,,,,
30665,72155,1301,902962,1,2,<=40000,3,,,,
30666,38075,1301,902962,2,2,<=40000,2,,,,
30667,60555,1301,902962,3,2,40000+,0,,,,
30668,7555,1301,902962,4,2,40000+,0,,,,
30669,46993,1301,903929,0,4+,40000+,3,,,,
30670,23932,1301,906069,0,2,<=40000,3,,,,
30671,63130,1301,906069,1,2,40000+,1,,,,
30672,45441,1301,906069,2,2,<=40000,2,,,,
30673,14892,1301,909716,0,1,<=40000,0,,,,
30674,44970,1301,909716,1,1,<=40000,1,,,,
30675,45419,1301,909716,2,1,<=40000,1,,,,
30676,14033,1301,909716,3,1,<=40000,1,,,,
30677,13550,1301,909716,4,1,<=40000,2,,,,
30678,3310,1301,909716,5,1,<=40000,1,,,,
30679,30312,1301,909716,6,1,<=40000,1,,,,
30680,32121,1301,911674,0,1,<=40000,1,,,,
30681,38579,1301,911674,1,1,<=40000,1,,,,
30682,54983,1301,911674,2,1,<=40000,1,,,,
30683,35591,1301,911674,3,1,<=40000,1,,,,
30684,31302,1301,911674,4,1,<=40000,1,,,,
30685,30215,1301,911674,5,1,<=40000,1,,,,
30686,65927,1301,911674,6,1,<=40000,1,,,,
30687,7910,1301,911674,7,1,<=40000,1,,,,
30688,2359,1301,913677,0,1,<=40000,0,,,,
30689,71498,1301,913677,1,1,<=40000,0,,,,
30690,33045,1301,913677,2,1,<=40000,1,,,,
30691,78044,1301,913677,3,1,<=40000,1,,,,
30692,28623,1301,913887,0,3,<=40000,2,,,,
30693,71288,1301,913887,1,3,40000+,2,,,,
30694,13376,1301,913887,2,3,<=40000,2,,,,
30695,56144,1301,913887,3,3,40000+,2,,,,
30696,23974,1301,913887,4,3,40000+,3,,,,
30697,65743,1301,914072,0,1,<=40000,2,,,,
30698,14306,1301,914072,1,1,<=40000,1,,,,
30699,69464,1301,914072,2,1,<=40000,1,,,,
30700,39463,1301,914522,0,1,<=40000,1,,,,
30701,40051,1301,914522,1,1,<=40000,1,,,,
30702,30361,1301,914522,2,1,<=40000,1,,,,
30703,35388,1301,915497,0,1,<=40000,1,,,,
30704,46779,1301,918566,0,2,<=40000,2,,,,
30705,47984,1301,918566,1,2,40000+,2,,,,
30706,70408,1301,918566,2,2,<=40000,1,,,,
30707,76927,1301,918566,3,2,<=40000,0,,,,
30708,26810,1301,918642,0,2,<=40000,2,,,,
30709,3737,1301,920462,0,1,<=40000,3,,,,
30710,30957,1301,920462,1,1,<=40000,1,,,,
30711,22746,1301,920462,2,1,<=40000,1,,,,
30712,42978,1301,921408,0,2,<=40000,1,,,,
30713,64858,1301,921408,1,2,<=40000,1,,,,
30714,24419,1301,921408,2,2,40000+,1,,,,
30715,31351,1301,921408,3,2,<=40000,1,,,,
30716,40906,1301,922290,0,1,<=40000,2,,,,
30717,22254,1301,922290,1,1,<=40000,1,,,,
30718,22502,1301,922290,2,1,<=40000,2,,,,
30719,63834,1301,922290,3,1,<=40000,0,,,,
30720,58691,1301,922290,4,1,<=40000,1,,,,
30721,60998,1301,922290,5,1,<=40000,0,,,,
30722,43047,1301,923497,0,3,40000+,2,,,,
30723,73214,1301,923497,1,3,40000+,0,,,,
30724,45599,1301,923497,2,3,<=40000,2,,,,
30725,50394,1301,923497,3,3,40000+,3,,,,
30726,50135,1301,927634,0,1,<=40000,1,,,,
30727,63077,1301,927634,1,1,<=40000,1,,,,
30728,41279,1301,927634,2,1,<=40000,1,,,,
30729,60549,1301,927634,3,1,<=40000,1,,,,
30730,18036,1301,927634,4,1,<=40000,0,,,,
30731,22900,1301,929271,0,4+,40000+,3,,,,
30732,5729,1301,929271,1,4+,40000+,1,,,,
30733,2688,1301,929271,2,4+,40000+,2,,,,
30734,10980,1301,929452,0,2,40000+,1,,,,
30735,25345,1301,929452,1,2,40000+,2,,,,
30736,59361,1301,929452,2,2,40000+,2,,,,
30737,61321,1301,929452,3,2,40000+,2,,,,
30738,34174,1301,930635,0,2,40000+,1,,,,
30739,55506,1301,931389,0,2,40000+,1,,,,
30740,10480,1301,931389,1,2,40000+,2,,,,
30741,33036,1301,931389,2,2,40000+,2,,,,
30742,33482,1301,931902,0,3,40000+,2,,,,
30743,64831,1301,931902,1,3,40000+,1,,,,
30744,51553,1301,931902,2,3,<=40000,2,,,,
30745,32791,1301,931902,3,3,40000+,2,,,,
30746,69120,1301,931902,4,3,<=40000,2,,,,
30747,77557,1301,931902,5,3,40000+,4,,,,
30748,13678,1301,931902,6,3,40000+,3,,,,
30749,74001,1301,932095,0,2,40000+,1,,,,
30750,75312,1301,932095,1,2,40000+,0,,,,
30751,56557,1301,932095,2,2,40000+,1,,,,
30752,46638,1301,932095,3,2,40000+,0,,,,
30753,14744,1301,932095,4,2,40000+,2,,,,
30754,4668,1301,932095,5,2,40000+,0,,,,
30755,45092,1301,935567,0,3,40000+,3,,,,
30756,15960,1301,936542,0,3,<=40000,3,,,,
30757,47205,1301,937063,0,4+,40000+,2,,,,
30758,10683,1301,937063,1,4+,40000+,1,,,,
30759,30527,1301,937063,2,4+,40000+,2,,,,
30760,21075,1301,937063,3,4+,40000+,1,,,,
30761,56297,1301,937063,4,4+,40000+,3,,,,
30762,67243,1301,938831,0,2,<=40000,2,,,,
30763,76660,1301,941607,0,1,<=40000,1,,,,
30764,22882,1301,941607,1,1,<=40000,1,,,,
30765,6237,1301,941607,2,1,<=40000,1,,,,
30766,40948,1301,945058,0,2,40000+,0,,,,
30767,67884,1301,946389,0,3,40000+,3,,,,
30768,60450,1301,946389,1,3,40000+,2,,,,
30769,14089,1301,946389,2,3,40000+,1,,,,
30770,49,1301,946389,3,3,40000+,2,,,,
30771,38407,1301,946389,4,3,40000+,1,,,,
30772,47953,1301,946389,5,3,<=40000,2,,,,
30773,32767,1301,946389,6,3,40000+,2,,,,
30774,75669,1301,946389,7,3,40000+,2,,,,
30775,70433,1301,946389,8,3,40000+,3,,,,
30776,7137,1301,946389,9,3,<=40000,4,,,,
30777,1407,1301,946389,10,3,40000+,2,,,,
30778,24167,1301,946389,11,3,40000+,2,,,,
30779,21802,1301,946389,12,3,<=40000,2,,,,
30780,25395,1301,946389,13,3,40000+,3,,,,
30781,50579,1301,946389,14,3,<=40000,3,,,,
30782,73183,1301,946389,15,3,<=40000,3,,,,
30783,47407,1301,946389,16,3,<=40000,3,,,,
30784,32365,1301,946389,17,3,40000+,3,,,,
30785,60515,1301,946389,18,3,40000+,2,,,,
30786,5840,1301,946389,19,3,<=40000,1,,,,
30787,31570,1301,946389,20,3,40000+,1,,,,
30788,68013,1301,946389,21,3,40000+,3,,,,
30789,54820,1301,947792,0,2,<=40000,0,,,,
30790,4812,1301,947792,1,2,<=40000,1,,,,
30791,64683,1301,947792,2,2,40000+,1,,,,
30792,562,1301,947792,3,2,40000+,0,,,,
30793,55706,1301,948760,0,2,<=40000,1,,,,
30794,66485,1301,948936,0,2,<=40000,3,,,,
30795,77231,1301,948936,1,2,40000+,2,,,,
30796,47882,1301,948936,2,2,40000+,3,,,,
30797,6048,1301,951216,0,4+,40000+,3,,,,
30798,51192,1301,951730,0,4+,40000+,1,,,,
30799,72406,1301,951730,1,4+,40000+,3,,,,
30800,9162,1301,951730,2,4+,<=40000,2,,,,
30801,20027,1301,951730,3,4+,40000+,2,,,,
30802,65597,1301,951730,4,4+,40000+,2,,,,
30803,34576,1301,952327,0,2,<=40000,0,,,,
30804,39536,1301,952327,1,2,<=40000,2,,,,
30805,58142,1301,952327,2,2,<=40000,2,,,,
30806,9615,1301,954121,0,2,40000+,0,,,,
30807,56935,1301,954121,1,2,40000+,1,,,,
30808,5629,1301,957037,0,1,<=40000,1,,,,
30809,6020,1301,957037,1,1,<=40000,1,,,,
30810,34523,1301,957037,2,1,<=40000,1,,,,
30811,25574,1301,957037,3,1,<=40000,1,,,,
30812,7754,1301,957037,4,1,<=40000,1,,,,
30813,9970,1301,959860,0,2,<=40000,2,,,,
30814,56354,1301,960593,0,4+,40000+,2,,,,
30815,73834,1301,962295,0,2,40000+,1,,,,
30816,68128,1301,962295,1,2,40000+,1,,,,
30817,21420,1301,962295,2,2,<=40000,2,,,,
30818,24795,1301,962705,0,1,<=40000,1,,,,
30819,63453,1301,963585,0,2,<=40000,4,,,,
30820,34979,1301,963585,1,2,40000+,2,,,,
30821,31416,1301,963585,2,2,<=40000,1,,,,
30822,46408,1301,965867,0,2,40000+,0,,,,
30823,52675,1301,965867,1,2,<=40000,0,,,,
30824,1571,1301,968568,0,4+,40000+,2,,,,
30825,17374,1301,970131,0,2,40000+,1,,,,
30826,33769,1301,970131,1,2,40000+,2,,,,
30827,33772,1301,970131,2,2,<=40000,4,,,,
30828,25374,1301,970311,0,1,<=40000,1,,,,
30829,20359,1301,973740,0,2,40000+,1,,,,
30830,21726,1301,973740,1,2,<=40000,3,,,,
30831,43522,1301,973740,2,2,<=40000,1,,,,
30832,59385,1301,973740,3,2,40000+,2,,,,
30833,16753,1301,973740,4,2,40000+,1,,,,
30834,52491,1301,973740,5,2,40000+,2,,,,
30835,11637,1301,976278,0,1,<=40000,2,,,,
30836,60191,1301,976278,1,1,<=40000,1,,,,
30837,32609,1301,976743,0,2,40000+,1,,,,
30838,69868,1301,976743,1,2,40000+,2,,,,
30839,10416,1301,976743,2,2,40000+,1,,,,
30840,23599,1301,976743,3,2,40000+,1,,,,
30841,62526,1301,977857,0,4+,<=40000,2,,,,
30842,53416,1301,981120,0,2,<=40000,2,,,,
30843,14493,1301,981120,1,2,40000+,4,,,,
30844,34077,1301,984174,0,2,<=40000,0,,,,
30845,33163,1301,984174,1,2,40000+,2,,,,
30846,74797,1301,984174,2,2,40000+,2,,,,
30847,34162,1301,990180,0,1,<=40000,2,,,,
30848,57798,1301,990180,1,1,<=40000,0,,,,
30849,72558,1301,990180,2,1,<=40000,1,,,,
30850,73247,1301,990180,3,1,<=40000,1,,,,
30851,21480,1301,990805,0,1,<=40000,1,,,,
30852,5430,1301,990805,1,1,<=40000,1,,,,
30853,9626,1301,990805,2,1,<=40000,1,,,,
30854,71493,1301,994584,0,2,<=40000,1,,,,
30855,50065,1301,994584,1,2,40000+,2,,,,
30856,54897,1301,994584,2,2,<=40000,2,,,,
30857,17544,1301,995254,0,1,<=40000,2,,,,
30858,70981,1301,995254,1,1,<=40000,0,,,,
30859,48554,1301,995254,2,1,<=40000,1,,,,
30860,62044,1301,995254,3,1,<=40000,1,,,,
30861,18309,1301,996103,0,2,40000+,2,,,,
30862,36145,1301,996103,1,2,40000+,0,,,,
30863,43938,1301,996103,2,2,40000+,2,,,,
30864,66003,1301,996103,3,2,40000+,0,,,,
30865,60528,1301,996103,4,2,<=40000,1,,,,
30866,64212,1301,996103,5,2,<=40000,4,,,,
30867,36514,1301,1000765,0,4+,40000+,1,,,,
30868,16153,1301,1000765,1,4+,<=40000,2,,,,
30869,64603,1301,1000765,2,4+,40000+,2,,,,
30870,62547,1301,1009835,0,2,40000+,3,,,,
30871,42647,1301,1009835,1,2,40000+,3,,,,
30872,25680,1301,1009835,2,2,40000+,0,,,,
30873,43348,1301,1009835,3,2,<=40000,1,,,,
30874,30414,1301,1009835,4,2,40000+,1,,,,
30875,17268,1301,1009835,5,2,<=40000,2,,,,
30876,11767,1301,1010086,0,3,40000+,2,,,,
30877,49970,1301,1010086,1,3,40000+,2,,,,
30878,34428,1301,1010086,2,3,40000+,2,,,,
30879,68529,1301,1010086,3,3,<=40000,2,,,,
30880,48548,1301,1010466,0,2,40000+,1,,,,
30881,32715,1301,1013275,0,4+,40000+,4,,,,
30882,47036,1301,1014146,0,2,40000+,1,,,,
30883,68797,1301,1014146,1,2,40000+,3,,,,
30884,76664,1301,1014146,2,2,<=40000,2,,,,
30885,69400,1301,1014658,0,2,40000+,2,,,,
30886,51086,1301,1015901,0,2,40000+,2,,,,
30887,63765,1301,1015901,1,2,40000+,2,,,,
30888,23176,1301,1016105,0,1,<=40000,1,,,,
30889,30759,1301,1016105,1,1,<=40000,1,,,,
30890,27407,1301,1016199,0,1,<=40000,0,,,,
30891,48684,1301,1016199,1,1,<=40000,1,,,,
30892,10573,1301,1016199,2,1,<=40000,1,,,,
30893,12472,1301,1017922,0,1,<=40000,1,,,,
30894,23787,1301,1017922,1,1,<=40000,1,,,,
30895,37617,1301,1017922,2,1,<=40000,1,,,,
30896,8108,1301,1017922,3,1,<=40000,1,,,,
30897,50506,1301,1017922,4,1,<=40000,1,,,,
30898,65103,1301,1018111,0,2,<=40000,2,,,,
30899,63103,1301,1024576,0,1,<=40000,2,,,,
30900,4245,1301,1025486,0,1,<=40000,2,,,,
30901,56034,1301,1025486,1,1,<=40000,1,,,,
30902,33639,1301,1025486,2,1,<=40000,1,,,,
30903,12853,1301,1025486,3,1,<=40000,2,,,,
30904,42452,1301,1025486,4,1,<=40000,1,,,,
30905,147,1301,1025486,5,1,<=40000,1,,,,
30906,27311,1301,1025486,6,1,<=40000,1,,,,
30907,25602,1301,1031493,0,2,40000+,0,,,,
30908,21546,1301,1031521,0,1,<=40000,1,,,,
30909,49360,1301,1037358,0,1,<=40000,2,,,,
30910,32120,1301,1037358,1,1,<=40000,0,,,,
30911,36214,1301,1037358,2,1,<=40000,1,,,,
30912,13177,1301,1037358,3,1,<=40000,2,,,,
30913,68682,1301,1039498,0,1,<=40000,1,,,,
30914,62354,1301,1043937,0,2,40000+,2,,,,
30915,37562,1301,1045900,0,1,<=40000,1,,,,
30916,17093,1301,1045900,1,1,<=40000,1,,,,
30917,53710,1301,1045900,2,1,<=40000,1,,,,
30918,40573,1301,1045900,3,1,<=40000,1,,,,
30919,46635,1301,1045900,4,1,<=40000,1,,,,
30920,10949,1301,1045900,5,1,<=40000,1,,,,
30921,18245,1301,1045900,6,1,<=40000,1,,,,
30922,71719,1301,1045900,7,1,<=40000,1,,,,
30923,74724,1301,1045900,8,1,<=40000,1,,,,
30924,20862,1301,1045900,9,1,<=40000,1,,,,
30925,24463,1301,1045900,10,1,<=40000,1,,,,
30926,19398,1301,1045900,11,1,<=40000,1,,,,
30927,5671,1301,1045900,12,1,<=40000,1,,,,
30928,54883,1301,1045900,13,1,<=40000,1,,,,
30929,4628,1301,1045900,14,1,<=40000,1,,,,
30930,7815,1301,1047027,0,3,<=40000,3,,,,
30931,44104,1301,1047626,0,2,<=40000,1,,,,
30932,52725,1301,1047626,1,2,40000+,2,,,,
30933,17168,1301,1047626,2,2,40000+,6,,,,
30934,66419,1301,1047626,3,2,<=40000,3,,,,
30935,32232,1301,1047626,4,2,<=40000,2,,,,
30936,7662,1301,1047626,5,2,40000+,2,,,,
30937,20620,1301,1047626,6,2,40000+,1,,,,
30938,25020,1301,1047626,7,2,<=40000,2,,,,
30939,59291,1301,1047626,8,2,<=40000,3,,,,
30940,24489,1301,1047626,9,2,<=40000,2,,,,
30941,46185,1301,1047703,0,3,40000+,1,,,,
30942,60208,1301,1047703,1,3,40000+,3,,,,
30943,27079,1301,1047703,2,3,40000+,3,,,,
30944,26721,1301,1047703,3,3,<=40000,3,,,,
30945,10352,1301,1048671,0,1,<=40000,1,,,,
30946,30595,1301,1048671,1,1,<=40000,2,,,,
30947,37314,1301,1048671,2,1,<=40000,1,,,,
30948,57310,1301,1053912,0,4+,<=40000,2,,,,
30949,10186,1301,1053912,1,4+,40000+,3,,,,
30950,11773,1301,1053912,2,4+,40000+,2,,,,
30951,55114,1301,1053912,3,4+,40000+,2,,,,
30952,66313,1301,1054335,0,2,40000+,2,,,,
30953,48301,1301,1054402,0,3,40000+,1,,,,
30954,63270,1301,1054402,1,3,40000+,3,,,,
30955,17858,1301,1054402,2,3,40000+,2,,,,
30956,39529,1301,1056362,0,2,40000+,1,,,,
30957,64,1301,1056362,1,2,40000+,1,,,,
30958,45157,1301,1056362,2,2,<=40000,3,,,,
30959,5869,1301,1056362,3,2,<=40000,1,,,,
30960,44596,1301,1056362,4,2,40000+,2,,,,
30961,41011,1301,1057417,0,4+,40000+,2,,,,
30962,7132,1301,1057417,1,4+,40000+,1,,,,
30963,6192,1301,1057417,2,4+,40000+,2,,,,
30964,18019,1301,1057417,3,4+,40000+,2,,,,
30965,48989,1301,1057417,4,4+,40000+,2,,,,
30966,74423,1301,1060248,0,2,40000+,1,,,,
30967,13886,1301,1062759,0,2,<=40000,2,,,,
30968,34794,1301,1062759,1,2,40000+,2,,,,
30969,40433,1301,1062759,2,2,40000+,1,,,,
30970,3378,1301,1062759,3,2,<=40000,2,,,,
30971,71564,1301,1064824,0,3,40000+,2,,,,
30972,64769,1301,1064824,1,3,40000+,3,,,,
30973,4638,1301,1064824,2,3,40000+,2,,,,
30974,41785,1301,1067350,0,4+,40000+,3,,,,
30975,75814,1301,1067350,1,4+,<=40000,3,,,,
30976,34842,1301,1067350,2,4+,<=40000,3,,,,
30977,11101,1301,1068108,0,2,40000+,2,,,,
30978,32573,1301,1068356,0,1,<=40000,2,,,,
30979,55747,1301,1068356,1,1,<=40000,1,,,,
30980,13426,1301,1069540,0,1,<=40000,1,,,,
30981,11100,1301,1069540,1,1,<=40000,1,,,,
30982,63058,1301,1071078,0,2,40000+,2,,,,
30983,33978,1301,1071078,1,2,40000+,2,,,,
30984,9950,1301,1071078,2,2,40000+,1,,,,
30985,22592,1301,1076212,0,2,<=40000,2,,,,
30986,39692,1301,1076212,1,2,40000+,4,,,,
30987,70168,1301,1076212,2,2,40000+,1,,,,
30988,75567,1301,1078478,0,2,40000+,1,,,,
30989,35079,1301,1078478,1,2,40000+,1,,,,
30990,73515,1301,1078478,2,2,40000+,2,,,,
30991,23245,1301,1078747,0,2,40000+,2,,,,
30992,55186,1301,1078747,1,2,<=40000,4,,,,
30993,39850,1301,1078747,2,2,40000+,3,,,,
30994,65971,1301,1078747,3,2,40000+,2,,,,
30995,45519,1301,1078747,4,2,<=40000,2,,,,
30996,74074,1301,1078747,5,2,40000+,2,,,,
30997,71712,1301,1080597,0,1,<=40000,1,,,,
30998,7210,1301,1080597,1,1,<=40000,1,,,,
30999,24660,1301,1080597,2,1,<=40000,1,,,,
31000,56503,1301,1080597,3,1,<=40000,1,,,,
31001,41446,1301,1083761,0,1,<=40000,1,,,,
31002,29236,1301,1083761,1,1,<=40000,1,,,,
31003,51664,1301,1083761,2,1,<=40000,1,,,,
31004,68798,1301,1083761,3,1,<=40000,1,,,,
31005,30216,1301,1083761,4,1,<=40000,3,,,,
31006,58248,1301,1083761,5,1,<=40000,0,,,,
31007,33683,1301,1083761,6,1,<=40000,1,,,,
31008,22142,1301,1083761,7,1,<=40000,1,,,,
31009,46867,1301,1083761,8,1,<=40000,2,,,,
31010,75999,1301,1084710,0,2,40000+,2,,,,
31011,43794,1301,1086848,0,2,40000+,2,,,,
31012,3870,1301,1086848,1,2,<=40000,3,,,,
31013,29155,1301,1086848,2,2,40000+,2,,,,
31014,15522,1301,1086848,3,2,40000+,1,,,,
31015,72711,1301,1086848,4,2,<=40000,2,,,,
31016,33111,1301,1089088,0,2,<=40000,2,,,,
31017,77846,1301,1089088,1,2,40000+,1,,,,
31018,25375,1301,1089088,2,2,<=40000,1,,,,
31019,62037,1301,1093792,0,1,<=40000,1,,,,
31020,27454,1301,1093792,1,1,<=40000,1,,,,
31021,634,1301,1093792,2,1,<=40000,1,,,,
31022,16043,1301,1093792,3,1,<=40000,1,,,,
31023,75168,1301,1093792,4,1,<=40000,1,,,,
31024,20550,1301,1093792,5,1,<=40000,3,,,,
31025,46603,1301,1095716,0,2,<=40000,1,,,,
31026,40932,1301,1095716,1,2,<=40000,1,,,,
31027,52832,1301,1095716,2,2,<=40000,1,,,,
31028,71923,1301,1095716,3,2,40000+,2,,,,
31029,28056,1301,1095716,4,2,<=40000,1,,,,
31030,54719,1301,1095985,0,1,<=40000,1,,,,
31031,20845,1301,1100132,0,1,<=40000,1,,,,
31032,25591,1301,1100132,1,1,<=40000,1,,,,
31033,19083,1301,1100132,2,1,<=40000,1,,,,
31034,28890,1301,1100132,3,1,<=40000,1,,,,
31035,74414,1301,1100132,4,1,<=40000,2,,,,
31036,2227,1301,1100132,5,1,<=40000,2,,,,
31037,28816,1301,1100233,0,2,40000+,3,,,,
31038,20871,1301,1100233,1,2,40000+,1,,,,
31039,604,1301,1102309,0,3,40000+,3,,,,
31040,67140,1301,1104375,0,4+,<=40000,1,,,,
31041,35041,1301,1104375,1,4+,40000+,2,,,,
31042,25083,1301,1104375,2,4+,40000+,3,,,,
31043,14612,1301,1104913,0,1,<=40000,2,,,,
31044,70157,1301,1104913,1,1,<=40000,0,,,,
31045,26080,1301,1104913,2,1,<=40000,1,,,,
31046,12702,1301,1104913,3,1,<=40000,1,,,,
31047,23356,1301,1104913,4,1,<=40000,1,,,,
31048,19444,1301,1106677,0,1,<=40000,1,,,,
31049,77415,1301,1106982,0,4+,40000+,3,,,,
31050,53330,1301,1106982,1,4+,40000+,3,,,,
31051,45075,1301,1106982,2,4+,40000+,2,,,,
31052,12799,1301,1109293,0,1,<=40000,1,,,,
31053,49049,1301,1109610,0,1,<=40000,1,,,,
31054,37963,1301,1109610,1,1,<=40000,1,,,,
31055,7089,1301,1109610,2,1,<=40000,1,,,,
31056,12769,1301,1109610,3,1,<=40000,0,,,,
31057,46007,1301,1109610,4,1,<=40000,1,,,,
31058,76409,1301,1109804,0,1,<=40000,1,,,,
31059,77400,1301,1110180,0,3,40000+,3,,,,
31060,32467,1301,1110180,1,3,40000+,0,,,,
31061,47820,1301,1110180,2,3,40000+,5,,,,
31062,12995,1301,1110415,0,4+,<=40000,2,,,,
31063,49823,1301,1110415,1,4+,40000+,2,,,,
31064,20339,1301,1110415,2,4+,40000+,2,,,,
31065,51506,1301,1111361,0,1,<=40000,1,,,,
31066,26271,1301,1111361,1,1,<=40000,1,,,,
31067,67414,1301,1111361,2,1,<=40000,1,,,,
31068,34847,1301,1111361,3,1,<=40000,1,,,,
31069,36886,1301,1111361,4,1,<=40000,0,,,,
31070,48379,1301,1111361,5,1,<=40000,1,,,,
31071,40683,1301,1111361,6,1,<=40000,1,,,,
31072,13026,1301,1112134,0,3,<=40000,2,,,,
31073,17153,1301,1112134,1,3,40000+,2,,,,
31074,486,1301,1112134,2,3,40000+,2,,,,
31075,13162,1301,1113693,0,3,40000+,3,,,,
31076,18477,1301,1113693,1,3,<=40000,2,,,,
31077,45084,1301,1113693,2,3,40000+,2,,,,
31078,52991,1301,1113693,3,3,40000+,4,,,,
31079,41227,1301,1113693,4,3,40000+,2,,,,
31080,69672,1301,1113693,5,3,40000+,4,,,,
31081,7027,1301,1113693,6,3,40000+,3,,,,
31082,54885,1301,1113693,7,3,40000+,1,,,,
31083,25456,1301,1113693,8,3,40000+,2,,,,
31084,19548,1301,1113693,9,3,40000+,4,,,,
31085,51700,1301,1113693,10,3,<=40000,2,,,,
31086,77301,1301,1113708,0,1,<=40000,1,,,,
31087,18585,1301,1113708,1,1,<=40000,1,,,,
31088,66909,1301,1113708,2,1,<=40000,1,,,,
31089,44721,1301,1113708,3,1,<=40000,1,,,,
31090,54911,1301,1114519,0,2,<=40000,2,,,,
31091,51739,1301,1116719,0,4+,<=40000,2,,,,
31092,60713,1301,1116719,1,4+,<=40000,0,,,,
31093,21165,1301,1116719,2,4+,40000+,0,,,,
31094,35671,1301,1121413,0,1,<=40000,2,,,,
31095,51725,1301,1121413,1,1,<=40000,1,,,,
31096,44865,1301,1121413,2,1,<=40000,2,,,,
31097,7255,1301,1121413,3,1,<=40000,1,,,,
31098,49423,1301,1121413,4,1,<=40000,2,,,,
31099,75436,1301,1121647,0,3,40000+,3,,,,
31100,5242,1301,1121647,1,3,40000+,3,,,,
31101,17547,1301,1121841,0,4+,<=40000,2,,,,
31102,45982,1301,1121841,1,4+,40000+,2,,,,
31103,74433,1301,1123305,0,2,40000+,2,,,,
31104,17034,1301,1123305,1,2,40000+,1,,,,
31105,19366,1301,1123305,2,2,<=40000,2,,,,
31106,42262,1301,1123305,3,2,40000+,3,,,,
31107,73912,1301,1123305,4,2,<=40000,2,,,,
31108,51863,1301,1125489,0,4+,40000+,2,,,,
31109,55263,1301,1125489,1,4+,40000+,2,,,,
31110,64818,1301,1125489,2,4+,40000+,0,,,,
31111,38464,1301,1125489,3,4+,40000+,3,,,,
31112,62659,1301,1125489,4,4+,40000+,3,,,,
31113,31274,1301,1125818,0,2,40000+,1,,,,
31114,46022,1301,1125818,1,2,40000+,2,,,,
31115,24602,1301,1125818,2,2,<=40000,0,,,,
31116,26891,1301,1128344,0,4+,40000+,2,,,,
31117,11530,1301,1128771,0,3,40000+,1,,,,
31118,46798,1301,1132285,0,2,<=40000,1,,,,
31119,25775,1301,1132285,1,2,<=40000,1,,,,
31120,74489,1301,1139118,0,2,<=40000,1,,,,
31121,23143,1301,1139118,1,2,40000+,2,,,,
31122,70056,1301,1143035,0,1,<=40000,2,,,,
31123,72838,1301,1143035,1,1,<=40000,3,,,,
31124,55422,1301,1143035,2,1,<=40000,1,,,,
31125,23249,1301,1143035,3,1,<=40000,1,,,,
31126,72907,1301,1145852,0,2,<=40000,2,,,,
31127,67132,1301,1145852,1,2,40000+,1,,,,
31128,18398,1301,1145852,2,2,40000+,1,,,,
31129,52746,1301,1145852,3,2,<=40000,1,,,,
31130,557,1301,1145852,4,2,40000+,2,,,,
31131,58992,1301,1146559,0,2,<=40000,3,,,,
31132,54566,1301,1146559,1,2,40000+,2,,,,
